t,value
4.23501,32767
4.23530,32767
4.23555,32767
4.23580,32767
4.23611,32767
4.23641,32767
4.23670,32767
4.23699,32767
4.23733,32767
4.23762,32767
4.23795,32767
4.23827,32767
4.23853,32767
4.23878,32767
4.23901,32767
4.23930,32767
4.23958,32767
4.23986,32767
4.24018,32767
4.24045,32767
4.24072,32767
4.24099,32767
4.24132,32767
4.24159,32767
4.24186,32767
4.24220,32767
4.24247,32767
4.24273,32767
4.24307,32767
4.24334,32767
4.24367,32767
4.24395,32767
4.24420,32767
4.24445,32767
4.24470,32767
4.24497,32767
4.24524,32767
4.24557,32767
4.24584,32767
4.24611,32767
4.24645,32767
4.24672,32767
4.24701,32767
4.24726,32767
4.24751,32767
4.24776,32767
4.24801,32767
4.24828,32767
4.24852,32767
4.24880,32767
4.24907,32767
4.24932,32767
4.24957,32767
4.24982,32767
4.25009,32767
4.25037,32767
4.25069,32767
4.25097,32767
4.25124,32767
4.25157,32767
4.25182,32767
4.25209,32767
4.25238,32767
4.25270,32767
4.25295,32767
4.25320,32767
4.25345,32767
4.25370,32767
4.25397,32767
4.25421,32767
4.25449,32767
4.25483,32767
4.25507,32767
4.25533,32767
4.25564,32767
4.25593,32767
4.25619,32767
4.25645,32767
4.25671,32767
4.25699,32767
4.25731,32767
4.25759,32767
4.25786,32767
4.25819,32767
4.25846,32767
4.25874,32767
4.25907,32767
4.25936,32767
4.25964,32767
4.25993,32767
4.26018,32767
4.26043,32767
4.26067,32767
4.26095,32767
4.26119,32767
4.26147,32767
4.26174,32767
4.26207,32767
4.26234,32767
4.26261,32767
4.26294,32767
4.26322,32767
4.26348,32767
4.26382,32767
4.26409,32767
4.26435,32767
4.26464,32767
4.26486,32767
4.26520,32767
4.26545,32767
4.26570,32767
4.26597,32767
4.26624,32767
4.26657,32767
4.26684,32767
4.26711,32767
4.26734,32767
4.26761,32767
4.26795,32767
4.26822,32767
4.26847,32767
4.26873,32767
4.26899,32767
4.26931,32767
4.26959,32767
4.26986,32767
4.27020,32767
4.27044,32767
4.27072,32767
4.27098,32767
4.27133,32767
4.27162,32767
4.27195,32767
4.27222,32767
4.27249,32767
4.27282,32767
4.27307,32767
4.27334,32767
4.27360,32767
4.27391,32767
4.27418,32767
4.27447,32767
4.27473,32767
4.27505,32767
4.27530,32767
4.27555,32767
4.27581,32767
4.27629,32767
4.27663,32767
4.27695,32767
4.27731,32767
4.27762,32767
4.27794,32767
4.27823,32767
4.27851,32767
4.27876,32767
4.27901,32767
4.27927,32767
4.27953,32767
4.27976,32767
4.28005,32767
4.28032,32767
4.28059,32767
4.28086,32767
4.28119,32767
4.28146,32767
4.28173,32767
4.28207,32767
4.28234,32767
4.28261,32767
4.28295,32767
4.28319,32767
4.28347,32767
4.28371,32767
4.28396,32767
4.28424,32767
4.28457,32767
4.28485,32767
4.28508,32767
4.28532,32767
4.28559,32767
4.28584,32767
4.28611,32767
4.28642,32767
4.28670,32767
4.28696,32767
4.28724,32767
4.28757,32767
4.28785,32767
4.28811,32767
4.28844,32767
4.28871,32767
4.28899,32767
4.28932,32767
4.28959,32767
4.28987,32767
4.29020,32767
4.29047,32767
4.29073,32767
4.29110,32767
4.29140,32767
4.29169,32767
4.29197,32767
4.29223,32767
4.29257,32767
4.29285,32767
4.29310,32767
4.29336,32767
4.29369,32767
4.29397,32767
4.29423,32767
4.29455,32767
4.29480,32767
4.29507,32767
4.29534,32767
4.29561,32767
4.29594,32767
4.29621,32767
4.29649,32767
4.29683,32767
4.29707,32767
4.29734,32767
4.29761,32767
4.29794,32767
4.29821,32767
4.29849,32767
4.29882,32767
4.29909,32767
4.29936,32767
4.29969,32767
4.29994,32767
4.30019,32767
4.30046,32767
4.30074,32767
4.30107,32767
4.30134,32767
4.30161,32767
4.30194,32767
4.30222,32767
4.30247,32767
4.30273,32767
4.30301,32767
4.30328,32767
4.30355,32767
4.30380,32767
4.30407,32767
4.30435,32767
4.30458,32767
4.30482,32767
4.30509,32767
4.30534,32767
4.30561,32767
4.30592,32767
4.30619,32767
4.30648,32767
4.30674,32767
4.30707,32767
4.30735,32767
4.30758,32767
4.30782,32767
4.30809,32767
4.30834,32767
4.30861,32767
4.30892,32767
4.30917,32767
4.30944,32767
4.30972,32767
4.30998,32767
4.31033,32767
4.31057,32767
4.31084,32767
4.31111,32767
4.31137,32767
4.31169,32767
4.31194,32767
4.31219,32767
4.31246,32767
4.31273,32767
4.31307,32767
4.31334,32767
4.31361,32767
4.31395,32767
4.31419,32767
4.31446,32767
4.31476,32767
4.31507,32767
4.31534,32767
4.31562,32767
4.31595,32767
4.31620,32767
4.31645,32767
4.31670,32767
4.31695,32767
4.31720,32767
4.31749,32767
4.31782,32767
4.31810,32767
4.31836,32767
4.31864,32767
4.31889,32767
4.31916,32767
4.31939,32767
4.31966,32767
4.31990,32767
4.32015,32767
4.32041,32767
4.32065,32767
4.32088,32767
4.32139,32767
4.32172,32767
4.32205,32767
4.32234,32767
4.32261,32767
4.32295,32767
4.32320,32767
4.32344,32767
4.32371,32767
4.32398,32767
4.32432,32767
4.32459,32767
4.32484,32767
4.32509,32767
4.32536,32767
4.32567,32767
4.32595,32767
4.32622,32767
4.32648,32767
4.32682,32767
4.32709,32767
4.32737,32767
4.32769,32767
4.32797,32767
4.32825,32767
4.32857,32767
4.32887,32767
4.32917,32767
4.32952,32767
4.32989,32767
4.33025,32767
4.33056,32767
4.33088,32767
4.33124,32767
4.33157,32767
4.33189,32767
4.33222,32767
4.33254,32767
4.33287,32767
4.33318,32767
4.33349,32767
4.33379,32767
4.33408,32767
4.33436,32767
4.33467,32767
4.33492,32767
4.33519,32767
4.33545,32767
4.33570,32767
4.33594,32767
4.33619,32767
4.33645,32767
4.33670,32767
4.33696,32767
4.33724,32767
4.33754,32767
4.33782,32767
4.33811,32767
4.33838,32767
4.33866,32767
4.33893,32767
4.33918,32767
4.33944,32767
4.33970,32767
4.33998,32767
4.34032,32767
4.34057,32767
4.34083,32767
4.34107,32767
4.34132,32767
4.34160,32767
4.34188,32767
4.34221,32767
4.34249,32767
4.34279,32767
4.34305,32767
4.34330,32767
4.34366,32767
4.34402,32767
4.34427,32767
4.34455,32767
4.34484,32767
4.34509,32767
4.34535,32767
4.34567,32767
4.34598,32767
4.34621,32767
4.34654,32767
4.34682,32767
4.34709,32767
4.34736,32767
4.34769,32767
4.34796,32767
4.34823,32767
4.34857,32767
4.34882,32767
4.34907,32767
4.34934,32767
4.34961,32767
4.34993,32767
4.35020,32767
4.35050,32767
4.35081,32767
4.35110,32767
4.35137,32767
4.35171,32767
4.35201,32767
4.35231,32767
4.35261,32767
4.35288,32767
4.35321,32767
4.35349,32767
4.35380,32767
4.35416,32767
4.35442,32767
4.35469,32767
4.35496,32767
4.35522,32767
4.35556,32767
4.35579,32767
4.35606,32767
4.35629,32767
4.35654,32767
4.35681,32767
4.35704,32767
4.35731,32767
4.35754,32767
4.35779,32767
4.35806,32767
4.35831,32767
4.35858,32767
4.35881,32767
4.35910,32767
4.35938,32767
4.35964,32767
4.35989,32767
4.36018,32767
4.36046,32767
4.36075,32767
4.36102,32767
4.36127,32767
4.36152,32767
4.36177,32767
4.36202,32767
4.36227,32767
4.36254,32767
4.36281,32767
4.36308,32767
4.36331,32767
4.36354,32767
4.36379,32767
4.36404,32767
4.36431,32767
4.36454,32767
4.36481,32767
4.36509,32767
4.36533,32767
4.36560,32767
4.36592,32767
4.36617,32767
4.36644,32767
4.36671,32767
4.36698,32767
4.36731,32767
4.36758,32767
4.36785,32767
4.36819,32767
4.36846,32767
4.36874,32767
4.36906,32767
4.36934,32767
4.36961,32767
4.37001,32767
4.37040,32767
4.37076,32767
4.37109,32767
4.37138,32767
4.37169,32767
4.37195,32767
4.37219,32767
4.37248,32767
4.37279,32767
4.37304,32767
4.37331,32767
4.37358,32767
4.37385,32767
4.37419,32767
4.37446,32767
4.37473,32767
4.37507,32767
4.37534,32767
4.37560,32767
4.37594,32767
4.37621,32767
4.37648,32767
4.37682,32767
4.37723,32767
4.37756,32767
4.37784,32767
4.37831,32767
4.37878,32767
4.37918,32767
4.37959,32767
4.37997,32767
4.38032,32767
4.38062,32767
4.38096,32767
4.38128,32767
4.38157,32767
4.38197,32767
4.38230,32767
4.38261,32767
4.38294,32767
4.38324,32767
4.38358,32767
4.38390,32767
4.38416,32767
4.38444,32767
4.38473,32767
4.38502,32767
4.38531,32767
4.38560,32767
4.38597,32767
4.38631,32767
4.38660,32767
4.38690,32767
4.38720,32767
4.38751,32767
4.38786,32767
4.38812,32767
4.38846,32767
4.38874,32767
4.38906,32767
4.38935,32767
4.38963,32767
4.38993,32767
4.39018,32767
4.39043,32767
4.39068,32767
4.39093,32767
4.39120,32767
4.39145,32767
4.39172,32767
4.39199,32767
4.39232,32767
4.39259,32767
4.39286,32767
4.39319,32767
4.39347,32767
4.39376,32767
4.39407,32767
4.39434,32767
4.39461,32767
4.39494,32767
4.39522,32767
4.39548,32767
4.39580,32767
4.39605,32767
4.39633,32767
4.39659,32767
4.39686,32767
4.39719,32767
4.39747,32767
4.39774,32767
4.39807,32767
4.39834,32767
4.39861,32767
4.39894,32767
4.39922,32767
4.39948,32767
4.39982,32767
4.40009,32767
4.40036,32767
4.40069,32767
4.40097,32767
4.40124,32767
4.40155,32767
4.40193,32767
4.40230,32767
4.40258,32767
4.40288,32767
4.40319,32767
4.40348,32767
4.40379,32767
4.40409,32767
4.40438,32767
4.40478,32767
4.40507,32767
4.40536,32767
4.40565,32767
4.40590,32767
4.40617,32767
4.40644,32767
4.40671,32767
4.40702,32767
4.40730,32767
4.40757,32767
4.40784,32767
4.40811,32767
4.40844,32767
4.40871,32767
4.40898,32767
4.40932,32767
4.40957,32767
4.40985,32767
4.41010,32767
4.41036,32767
4.41071,32767
4.41099,32767
4.41132,32767
4.41158,32767
4.41185,32767
4.41216,32767
4.41245,32767
4.41273,32767
4.41304,32767
4.41333,32767
4.41361,32767
4.41392,32767
4.41422,32767
4.41448,32767
4.41480,32767
4.41508,32767
4.41539,32767
4.41569,32767
4.41598,32767
4.41625,32767
4.41655,32767
4.41682,32767
4.41716,32767
4.41749,32767
4.41796,32767
4.41821,32767
4.41854,32767
4.41882,32767
4.41910,32767
4.41941,32767
4.41968,32767
4.41993,32767
4.42025,32767
4.42057,32767
4.42084,32767
4.42110,32767
4.42134,32767
4.42161,32767
4.42188,32767
4.42218,32767
4.42244,32767
4.42273,32767
4.42301,32767
4.42333,32767
4.42362,32767
4.42388,32767
4.42418,32767
4.42450,32767
4.42481,32767
4.42512,32767
4.42543,32767
4.42574,32767
4.42607,32767
4.42637,32767
4.42669,32767
4.42697,32767
4.42728,32767
4.42757,32767
4.42784,32767
4.42811,32767
4.42837,32767
4.42868,32767
4.42898,32767
4.42925,32767
4.42956,32767
4.42985,32767
4.43014,32767
4.43044,32767
4.43075,32767
4.43106,32767
4.43137,32767
4.43173,32767
4.43202,32767
4.43234,32767
4.43261,32767
4.43288,32767
4.43318,32767
4.43345,32767
4.43374,32767
4.43399,32767
4.43426,32767
4.43456,32767
4.43483,32767
4.43508,32767
4.43533,32767
4.43557,32767
4.43584,32767
4.43610,32767
4.43634,32767
4.43659,32767
4.43687,32767
4.43717,32767
4.43742,32767
4.43768,32767
4.43793,32767
4.43818,32767
4.43842,32767
4.43872,32767
4.43901,32767
4.43932,32767
4.43958,32767
4.43986,32767
4.44014,32767
4.44046,32767
4.44073,32767
4.44101,32767
4.44133,32767
4.44158,32767
4.44183,32767
4.44208,32767
4.44233,32767
4.44258,32767
4.44284,32767
4.44312,32767
4.44342,32767
4.44371,32767
4.44400,32767
4.44433,32767
4.44462,32767
4.44494,32767
4.44523,32767
4.44552,32767
4.44581,32767
4.44613,32767
4.44644,32767
4.44673,32767
4.44704,32767
4.44733,32767
4.44762,32767
4.44794,32767
4.44836,32767
4.44866,32767
4.44893,32767
4.44924,32767
4.44951,32767
4.44980,32767
4.45007,32767
4.45033,32767
4.45061,32767
4.45092,32767
4.45121,32767
4.45150,32767
4.45181,32767
4.45210,32767
4.45238,32767
4.45269,32767
4.45298,32767
4.45326,32767
4.45356,32767
4.45385,32767
4.45413,32767
4.45444,32767
4.45473,32767
4.45504,32767
4.45533,32767
4.45561,32767
4.45591,32767
4.45621,32767
4.45649,32767
4.45683,32767
4.45712,32767
4.45742,32767
4.45772,32767
4.45799,32767
4.45829,32767
4.45858,32767
4.45886,32767
4.45917,32767
4.45946,32767
4.45974,32767
4.46004,32767
4.46033,32767
4.46063,32767
4.46094,32767
4.46123,32767
4.46154,32767
4.46183,32767
4.46213,32767
4.46244,32767
4.46273,32767
4.46301,32767
4.46331,32767
4.46360,32767
4.46393,32767
4.46423,32767
4.46451,32767
4.46481,32767
4.46510,32767
4.46541,32767
4.46571,32767
4.46600,32767
4.46631,32767
4.46660,32767
4.46692,32767
4.46718,32767
4.46746,32767
4.46772,32767
4.46801,32767
4.46829,32767
4.46856,32767
4.46883,32767
4.46911,32767
4.46941,32767
4.46971,32767
4.46999,32767
4.47029,32767
4.47058,32767
4.47087,32767
4.47119,32767
4.47148,32767
4.47176,32767
4.47206,32767
4.47235,32767
4.47263,32767
4.47293,32767
4.47322,32767
4.47350,32767
4.47381,32767
4.47410,32767
4.47442,32767
4.47471,32767
4.47499,32767
4.47533,32767
4.47561,32767
4.47591,32767
4.47621,32767
4.47650,32767
4.47682,32767
4.47711,32767
4.47742,32767
4.47770,32767
4.47799,32767
4.47830,32767
4.47857,32767
4.47888,32767
4.47919,32767
4.47946,32767
4.47981,32767
4.48006,32767
4.48035,32767
4.48063,32767
4.48093,32767
4.48122,32767
4.48154,32767
4.48183,32767
4.48213,32767
4.48243,32767
4.48272,32767
4.48301,32767
4.48331,32767
4.48360,32767
4.48391,32767
4.48420,32767
4.48450,32767
4.48481,32767
4.48510,32767
4.48539,32767
4.48569,32767
4.48598,32767
4.48629,32767
4.48659,32767
4.48685,32767
4.48717,32767
4.48746,32767
4.48776,32767
4.48804,32767
4.48831,32767
4.48858,32767
4.48886,32767
4.48916,32767
4.48946,32767
4.48973,32767
4.49004,32767
4.49033,32767
4.49062,32767
4.49096,32767
4.49124,32767
4.49156,32767
4.49185,32767
4.49213,32767
4.49244,32767
4.49273,32767
4.49301,32767
4.49331,32767
4.49360,32767
4.49388,32767
4.49418,32767
4.49447,32767
4.49476,32767
4.49506,32767
4.49535,32767
4.49564,32767
4.49593,32767
4.49623,32767
4.49651,32767
4.49681,32767
4.49710,32767
4.49738,32767
4.49768,32767
4.49797,32767
4.49829,32767
4.49858,32767
4.49888,32767
4.49918,32767
4.49947,32767
4.49979,32767
4.50008,32767
4.50038,32767
4.50069,32767
4.50098,32767
4.50129,32767
4.50158,32767
4.50188,32767
4.50219,32767
4.50248,32767
4.50279,32767
4.50308,32767
4.50338,32767
4.50368,32767
4.50396,32767
4.50426,32767
4.50454,32767
4.50483,32767
4.50512,32767
4.50542,32767
4.50569,32767
4.50599,32767
4.50630,32767
4.50659,32767
4.50687,32767
4.50736,32767
4.50774,32767
4.50804,32767
4.50833,32767
4.50861,32767
4.50898,32767
4.50926,32767
4.50954,32767
4.50983,32767
4.51011,32767
4.51041,32767
4.51071,32767
4.51099,32767
4.51129,32767
4.51158,32767
4.51186,32767
4.51216,32767
4.51246,32767
4.51274,32767
4.51304,32767
4.51333,32767
4.51361,32767
4.51392,32767
4.51421,32767
4.51451,32767
4.51481,32767
4.51510,32767
4.51538,32767
4.51569,32767
4.51598,32767
4.51626,32767
4.51656,32767
4.51685,32767
4.51717,32767
4.51746,32767
4.51774,32767
4.51804,32767
4.51833,32767
4.51863,32767
4.51894,32767
4.51923,32767
4.51954,32767
4.51983,32767
4.52013,32767
4.52049,32767
4.52082,32767
4.52108,32767
4.52136,32767
4.52167,32767
4.52206,32767
4.52236,32767
4.52265,32767
4.52296,32767
4.52331,32767
4.52361,32767
4.52394,32767
4.52421,32767
4.52450,32767
4.52482,32767
4.52509,32767
4.52538,32767
4.52570,32767
4.52597,32767
4.52625,32767
4.52658,32767
4.52690,32767
4.52785,32767
4.52815,32767
4.52843,32767
4.52874,32767
4.52901,32767
4.52932,32767
4.52964,32767
4.52994,32767
4.53022,32767
4.53051,32767
4.53080,32767
4.53111,32767
4.53143,32767
4.53175,32767
4.53206,32767
4.53237,32767
4.53268,32767
4.53300,32767
4.53331,32767
4.53363,32767
4.53393,32767
4.53424,32767
4.53456,32767
4.53486,32767
4.53518,32767
4.53550,32767
4.53582,32767
4.53613,32767
4.53643,32767
4.53672,32767
4.53699,32767
4.53732,32767
4.53762,32767
4.53793,32767
4.53823,32767
4.53853,32767
4.53882,32767
4.53920,32767
4.53948,32767
4.53976,32767
4.54007,32767
4.54035,32767
4.54065,32767
4.54093,32767
4.54125,32767
4.54156,32767
4.54185,32767
4.54217,32767
4.54247,32767
4.54278,32767
4.54307,32767
4.54336,32767
4.54365,32767
4.54394,32767
4.54423,32767
4.54452,32767
4.54480,32767
4.54511,32767
4.54539,32767
4.54569,32767
4.54598,32767
4.54626,32767
4.54657,32767
4.54684,32767
4.54713,32767
4.54742,32767
4.54772,32767
4.54801,32767
4.54832,32767
4.54859,32767
4.54886,32767
4.54914,32767
4.54942,32767
4.54969,32767
4.54996,32767
4.55024,32767
4.55054,32767
4.55083,32767
4.55111,32767
4.55142,32767
4.55171,32767
4.55199,32767
4.55229,32767
4.55258,32767
4.55286,32767
4.55317,32767
4.55346,32767
4.55375,32767
4.55408,32767
4.55436,32767
4.55467,32767
4.55496,32767
4.55524,32767
4.55554,32767
4.55583,32767
4.55611,32767
4.55658,32767
4.55691,32767
4.55725,32767
4.55759,32767
4.55793,32767
4.55822,32767
4.55853,32767
4.55883,32767
4.55912,32767
4.55941,32767
4.55971,32767
4.56000,32767
4.56034,32767
4.56062,32767
4.56096,32767
4.56126,32767
4.56158,32767
4.56188,32767
4.56220,32767
4.56251,32767
4.56281,32767
4.56311,32767
4.56340,32767
4.56370,32767
4.56403,32767
4.56434,32767
4.56468,32767
4.56498,32767
4.56538,32767
4.56573,32767
4.56609,32767
4.56643,32767
4.56671,32767
4.56705,32767
4.56734,32767
4.56771,32767
4.56820,32767
4.56853,32767
4.56888,32767
4.56923,32767
4.56953,32767
4.56987,32767
4.57020,32767
4.57053,32767
4.57087,32767
4.57120,32767
4.57152,32767
4.57181,32767
4.57211,32767
4.57240,32767
4.57273,32767
4.57307,32767
4.57340,32767
4.57384,32767
4.57415,32767
4.57449,32767
4.57510,32767
4.57551,32767
4.57602,32767
4.57644,32767
4.57689,32767
4.57721,32767
4.57756,32767
4.57804,32767
4.57833,32767
4.57873,32767
4.57909,32767
4.57944,32767
4.57984,32767
4.58019,32767
4.58056,32767
4.58092,32767
4.58127,32767
4.58169,32767
4.58214,32767
4.58250,32767
4.58292,32767
4.58333,32767
4.58380,32767
4.58415,32767
4.58452,32767
4.58486,32767
4.58519,32767
4.58550,32767
4.58581,32767
4.58612,32767
4.58643,32767
4.58675,32767
4.58707,32767
4.58734,32767
4.58765,32767
4.58793,32767
4.58825,32767
4.58854,32767
4.58884,32767
4.58918,32767
4.58951,32767
4.58982,32767
4.59014,32767
4.59045,32767
4.59078,32767
4.59106,32767
4.59135,32767
4.59168,32767
4.59202,32767
4.59237,32767
4.59284,32767
4.59316,32767
4.59352,32767
4.59380,32767
4.59411,32767
4.59438,32767
4.59471,32767
4.59499,32767
4.59529,32767
4.59559,32767
4.59589,32767
4.59620,32767
4.59647,32767
4.59677,32767
4.59708,32767
4.59739,32767
4.59770,32767
4.59808,32767
4.59838,32767
4.59865,32767
4.59893,32767
4.59925,32767
4.59956,32767
4.59987,32767
4.60016,32767
4.60043,32767
4.60072,32767
4.60102,32767
4.60132,32767
4.60162,32767
4.60193,32767
4.60224,32767
4.60255,32767
4.60287,32767
4.60318,32767
4.60347,32767
4.60377,32767
4.60410,32767
4.60441,32767
4.60468,32767
4.60497,32767
4.60527,32767
4.60557,32767
4.60585,32767
4.60613,32767
4.60644,32767
4.60673,32767
4.60701,32767
4.60731,32767
4.60760,32767
4.60788,32767
4.60819,32767
4.60848,32767
4.60876,32767
4.60916,32767
4.60970,32767
4.61005,32767
4.61034,32767
4.61061,32767
4.61089,32767
4.61119,32767
4.61148,32767
4.61179,32767
4.61208,32767
4.61237,32767
4.61269,32767
4.61298,32767
4.61326,32767
4.61356,32767
4.61385,32767
4.61417,32767
4.61446,32767
4.61474,32767
4.61501,32767
4.61531,32767
4.61560,32767
4.61592,32767
4.61621,32767
4.61649,32767
4.61680,32767
4.61709,32767
4.61737,32767
4.61767,32767
4.61796,32767
4.61825,32767
4.61856,32767
4.61885,32767
4.61917,32767
4.61946,32767
4.61974,32767
4.62006,32767
4.62038,32767
4.62068,32767
4.62098,32767
4.62125,32767
4.62156,32767
4.62185,32767
4.62213,32767
4.62244,32767
4.62273,32767
4.62301,32767
4.62331,32767
4.62360,32767
4.62391,32767
4.62420,32767
4.62451,32767
4.62481,32767
4.62510,32767
4.62538,32767
4.62569,32767
4.62598,32767
4.62626,32767
4.62656,32767
4.62696,32767
4.62747,32767
4.62785,32767
4.62814,32767
4.62844,32767
4.62874,32767
4.62901,32767
4.62930,32767
4.62960,32767
4.62988,32767
4.63018,32767
4.63043,32767
4.63068,32767
4.63093,32767
4.63118,32767
4.63145,32767
4.63170,32767
4.63201,32767
4.63231,32767
4.63255,32767
4.63280,32767
4.63305,32767
4.63330,32767
4.63356,32767
4.63380,32767
4.63406,32767
4.63430,32767
4.63455,32767
4.63480,32767
4.63505,32767
4.63532,32767
4.63562,32767
4.63591,32767
4.63620,32767
4.63645,32767
4.63670,32767
4.63695,32767
4.63722,32767
4.63746,32767
4.63775,32767
4.63806,32767
4.63836,32767
4.63867,32767
4.63896,32767
4.63926,32767
4.63957,32767
4.63985,32767
4.64016,32767
4.64044,32767
4.64075,32767
4.64106,32767
4.64139,32767
4.64173,32767
4.64205,32767
4.64236,32767
4.64270,32767
4.64304,32767
4.64336,32767
4.64371,32767
4.64405,32767
4.64436,32767
4.64520,32767
4.64614,32767
4.64651,32767
4.64688,32767
4.64722,32767
4.64759,32767
4.64795,32767
4.64827,32767
4.64860,32767
4.64894,32767
4.64936,32767
4.64976,32767
4.65010,32767
4.65047,32767
4.65082,32767
4.65116,32767
4.65151,32767
4.65206,32767
4.65240,32767
4.65272,32767
4.65304,32767
4.65336,32767
4.65367,32767
4.65399,32767
4.65429,32767
4.65460,32767
4.65492,32767
4.65523,32767
4.65557,32767
4.65589,32767
4.65621,32767
4.65652,32767
4.65683,32767
4.65718,32767
4.65749,32767
4.65779,32767
4.65809,32767
4.65835,32767
4.65867,32767
4.65894,32767
4.65924,32767
4.65954,32767
4.65983,32767
4.66013,32767
4.66046,32767
4.66075,32767
4.66108,32767
4.66137,32767
4.66171,32767
4.66200,32767
4.66234,32767
4.66263,32767
4.66294,32767
4.66324,32767
4.66354,32767
4.66383,32767
4.66411,32767
4.66442,32767
4.66473,32767
4.66504,32767
4.66533,32767
4.66562,32767
4.66592,32767
4.66622,32767
4.66649,32767
4.66677,32767
4.66706,32767
4.66736,32767
4.66764,32767
4.66794,32767
4.66821,32767
4.66850,32767
4.66882,32767
4.66911,32767
4.66941,32767
4.66970,32767
4.66999,32767
4.67033,32767
4.67061,32767
